country;year;gender;age;suicides_no;population;HDI_for_year;gdp_for_year;gdp_per_capital;generation
Latvia;2004;female;5-14 years;0;119911;;14373269156;6644;Millenials
Latvia;2005;male;35-54 years;182;295853;0.806;16922504045;7916;Boomers
Latvia;2005;male;55-74 years;114;191534;0.806;16922504045;7916;Silent
Latvia;2005;male;25-34 years;81;154334;0.806;16922504045;7916;Generation X
Latvia;2005;male;75+ years;19;38514;0.806;16922504045;7916;Silent
Latvia;2005;female;75+ years;31;111427;0.806;16922504045;7916;Silent
Latvia;2005;male;15-24 years;45;178042;0.806;16922504045;7916;Millenials
Latvia;2005;female;55-74 years;44;288859;0.806;16922504045;7916;Silent
Latvia;2005;female;35-54 years;32;326705;0.806;16922504045;7916;Boomers
Latvia;2005;female;15-24 years;6;170913;0.806;16922504045;7916;Millenials
Latvia;2005;male;5-14 years;4;117087;0.806;16922504045;7916;Millenials
Latvia;2005;female;25-34 years;5;152448;0.806;16922504045;7916;Generation X
Latvia;2005;female;5-14 years;1;112115;0.806;16922504045;7916;Millenials
Latvia;2006;male;75+ years;28;40228;;21447021570;10139;Silent
Latvia;2006;male;35-54 years;167;294935;;21447021570;10139;Boomers
Latvia;2006;male;55-74 years;102;190032;;21447021570;10139;Silent
Latvia;2006;male;25-34 years;61;153004;;21447021570;10139;Generation X
Latvia;2006;male;15-24 years;49;176712;;21447021570;10139;Millenials
Latvia;2006;female;75+ years;22;114051;;21447021570;10139;Silent
Latvia;2006;female;55-74 years;27;286922;;21447021570;10139;Silent
Latvia;2006;female;35-54 years;22;324446;;21447021570;10139;Boomers
Latvia;2006;female;25-34 years;8;149998;;21447021570;10139;Generation X
Latvia;2006;female;15-24 years;1;169332;;21447021570;10139;Millenials
Latvia;2006;female;5-14 years;0;105387;;21447021570;10139;Millenials
Latvia;2006;male;5-14 years;0;110168;;21447021570;10139;Millenials
Latvia;2007;male;75+ years;39;41634;;30901399261;14758;Silent
Latvia;2007;male;35-54 years;143;294462;;30901399261;14758;Boomers
Latvia;2007;male;55-74 years;85;188774;;30901399261;14758;Silent
Latvia;2007;male;25-34 years;58;152449;;30901399261;14758;Generation X
Latvia;2007;female;75+ years;27;116189;;30901399261;14758;Silent
Latvia;2007;male;15-24 years;32;174288;;30901399261;14758;Millenials
Latvia;2007;female;55-74 years;27;285141;;30901399261;14758;Silent
Latvia;2007;female;35-54 years;26;321956;;30901399261;14758;Boomers
Latvia;2007;female;25-34 years;7;148231;;30901399261;14758;Generation X
Latvia;2007;female;15-24 years;6;166758;;30901399261;14758;Millenials
Latvia;2007;female;5-14 years;2;99706;;30901399261;14758;Generation Z
Latvia;2007;male;5-14 years;1;104290;;30901399261;14758;Generation Z
Latvia;2008;male;75+ years;34;42462;;35596016664;17217;Silent
Latvia;2008;male;55-74 years;118;187587;;35596016664;17217;Silent
Latvia;2008;male;35-54 years;161;292840;;35596016664;17217;Boomers
Latvia;2008;male;25-34 years;74;151948;;35596016664;17217;Generation X
Latvia;2008;male;15-24 years;39;168486;;35596016664;17217;Millenials
Latvia;2008;female;75+ years;27;117905;;35596016664;17217;Silent
Latvia;2008;female;55-74 years;32;282972;;35596016664;17217;Silent
Latvia;2008;female;35-54 years;25;318667;;35596016664;17217;Boomers
Latvia;2008;female;25-34 years;8;147186;;35596016664;17217;Generation X
Latvia;2008;female;15-24 years;7;161440;;35596016664;17217;Millenials
Latvia;2008;female;5-14 years;1;95665;;35596016664;17217;Generation Z
Latvia;2008;male;5-14 years;1;100371;;35596016664;17217;Generation Z
Latvia;2009;male;75+ years;30;42997;;26169854045;12890;Silent
Latvia;2009;male;55-74 years;114;187062;;26169854045;12890;Silent
Latvia;2009;male;35-54 years;167;288988;;26169854045;12890;Boomers
Latvia;2009;male;25-34 years;67;149365;;26169854045;12890;Generation X
Latvia;2009;male;15-24 years;38;158564;;26169854045;12890;Millenials
Latvia;2009;female;75+ years;26;119092;;26169854045;12890;Silent
Latvia;2009;female;55-74 years;30;281813;;26169854045;12890;Silent
Latvia;2009;female;35-54 years;33;313995;;26169854045;12890;Boomers
Latvia;2009;female;25-34 years;8;145144;;26169854045;12890;Generation X
Latvia;2009;female;15-24 years;3;152210;;26169854045;12890;Millenials
Latvia;2009;female;5-14 years;0;93081;;26169854045;12890;Generation Z
Latvia;2009;male;5-14 years;0;98005;;26169854045;12890;Generation Z
Latvia;2010;male;75+ years;25;43667;0.811;23757368290;11951;Silent
Latvia;2010;male;55-74 years;105;187076;0.811;23757368290;11951;Silent
Latvia;2010;male;35-54 years;153;283732;0.811;23757368290;11951;Generation X
Latvia;2010;male;25-34 years;59;145331;0.811;23757368290;11951;Generation X
Latvia;2010;male;15-24 years;34;147429;0.811;23757368290;11951;Millenials
Latvia;2010;female;55-74 years;29;281172;0.811;23757368290;11951;Silent
Latvia;2010;female;75+ years;10;120367;0.811;23757368290;11951;Silent
Latvia;2010;female;35-54 years;17;308180;0.811;23757368290;11951;Generation X
Latvia;2010;female;15-24 years;4;141468;0.811;23757368290;11951;Millenials
Latvia;2010;female;25-34 years;2;141714;0.811;23757368290;11951;Generation X
Latvia;2010;female;5-14 years;0;91477;0.811;23757368290;11951;Generation Z
Latvia;2010;male;5-14 years;0;96293;0.811;23757368290;11951;Generation Z
Latvia;2011;male;75+ years;35;44766;0.812;28223552825;14447;Silent
Latvia;2011;male;55-74 years;99;187046;0.812;28223552825;14447;Boomers
Latvia;2011;male;35-54 years;137;278936;0.812;28223552825;14447;Generation X
Latvia;2011;male;25-34 years;56;142828;0.812;28223552825;14447;Millenials
Latvia;2011;male;15-24 years;38;137623;0.812;28223552825;14447;Millenials
Latvia;2011;female;75+ years;22;122500;0.812;28223552825;14447;Silent
Latvia;2011;female;55-74 years;21;279774;0.812;28223552825;14447;Boomers
Latvia;2011;female;25-34 years;9;139013;0.812;28223552825;14447;Millenials
Latvia;2011;female;35-54 years;18;302492;0.812;28223552825;14447;Generation X
Latvia;2011;female;15-24 years;5;131378;0.812;28223552825;14447;Millenials
Latvia;2011;female;5-14 years;0;91316;0.812;28223552825;14447;Generation Z
Latvia;2011;male;5-14 years;0;95939;0.812;28223552825;14447;Generation Z
Latvia;2012;male;35-54 years;164;275218;0.813;28119996053;14558;Generation X
Latvia;2012;male;75+ years;25;46273;0.813;28119996053;14558;Silent
Latvia;2012;male;55-74 years;97;187386;0.813;28119996053;14558;Boomers
Latvia;2012;male;25-34 years;50;142886;0.813;28119996053;14558;Millenials
Latvia;2012;male;15-24 years;34;129182;0.813;28119996053;14558;Millenials
Latvia;2012;female;75+ years;22;125246;0.813;28119996053;14558;Silent
Latvia;2012;female;35-54 years;22;297148;0.813;28119996053;14558;Generation X
Latvia;2012;female;55-74 years;18;278027;0.813;28119996053;14558;Boomers
Latvia;2012;female;15-24 years;6;122407;0.813;28119996053;14558;Millenials
Latvia;2012;female;25-34 years;5;138307;0.813;28119996053;14558;Millenials
Latvia;2012;male;5-14 years;1;97001;0.813;28119996053;14558;Generation Z
Latvia;2012;female;5-14 years;0;92440;0.813;28119996053;14558;Generation Z
Latvia;2013;male;75+ years;31;48030;0.816;30254677297;15820;Silent
Latvia;2013;male;55-74 years;92;188374;0.816;30254677297;15820;Boomers
Latvia;2013;male;35-54 years;128;270844;0.816;30254677297;15820;Generation X
Latvia;2013;male;25-34 years;53;143497;0.816;30254677297;15820;Millenials
Latvia;2013;male;15-24 years;17;120698;0.816;30254677297;15820;Millenials
Latvia;2013;female;75+ years;11;128209;0.816;30254677297;15820;Silent
Latvia;2013;female;55-74 years;23;276381;0.816;30254677297;15820;Boomers
Latvia;2013;female;35-54 years;19;291387;0.816;30254677297;15820;Generation X
Latvia;2013;female;25-34 years;6;137922;0.816;30254677297;15820;Millenials
Latvia;2013;female;15-24 years;2;113955;0.816;30254677297;15820;Millenials
Latvia;2013;male;5-14 years;1;98867;0.816;30254677297;15820;Generation Z
Latvia;2013;female;5-14 years;0;94300;0.816;30254677297;15820;Generation Z
Latvia;2014;male;75+ years;29;49779;0.819;31335013752;16544;Silent
Latvia;2014;male;55-74 years;93;189439;0.819;31335013752;16544;Boomers
Latvia;2014;male;35-54 years;113;266548;0.819;31335013752;16544;Generation X
Latvia;2014;male;25-34 years;45;143777;0.819;31335013752;16544;Millenials
Latvia;2014;male;15-24 years;31;112758;0.819;31335013752;16544;Millenials
Latvia;2014;female;75+ years;19;131335;0.819;31335013752;16544;Silent
Latvia;2014;female;25-34 years;10;137117;0.819;31335013752;16544;Millenials
Latvia;2014;female;55-74 years;20;275103;0.819;31335013752;16544;Boomers
Latvia;2014;female;15-24 years;6;106420;0.819;31335013752;16544;Millenials
Latvia;2014;female;35-54 years;16;285454;0.819;31335013752;16544;Generation X
Latvia;2014;female;5-14 years;0;95858;0.819;31335013752;16544;Generation Z
Latvia;2014;male;5-14 years;0;100453;0.819;31335013752;16544;Generation Z
Latvia;2015;male;75+ years;33;51293;;26972863394;14382;Silent
Latvia;2015;male;55-74 years;94;190621;;26972863394;14382;Boomers
Latvia;2015;male;35-54 years;106;262740;;26972863394;14382;Generation X
Latvia;2015;male;25-34 years;48;143639;;26972863394;14382;Millenials
Latvia;2015;male;15-24 years;24;105890;;26972863394;14382;Millenials
Latvia;2015;female;75+ years;22;134138;;26972863394;14382;Silent
Latvia;2015;female;55-74 years;30;274200;;26972863394;14382;Boomers
Latvia;2015;female;35-54 years;24;279553;;26972863394;14382;Generation X
Latvia;2015;female;15-24 years;3;100065;;26972863394;14382;Millenials
Latvia;2015;female;25-34 years;2;136399;;26972863394;14382;Millenials
Latvia;2015;male;5-14 years;1;100914;;26972863394;14382;Generation Z
Latvia;2015;female;5-14 years;0;96070;;26972863394;14382;Generation Z
Lithuania;1997;male;35-54 years;637;440546;;10120274493;3008;Boomers
Lithuania;1997;male;55-74 years;294;277983;;10120274493;3008;Silent
Lithuania;1997;male;25-34 years;231;272292;;10120274493;3008;Generation X
Lithuania;1997;male;75+ years;39;47892;;10120274493;3008;G.I. Generation
Lithuania;1997;male;15-24 years;144;252818;;10120274493;3008;Generation X
Lithuania;1997;female;75+ years;29;113485;;10120274493;3008;G.I. Generation
Lithuania;1997;female;55-74 years;94;412839;;10120274493;3008;Silent
Lithuania;1997;female;35-54 years;109;485204;;10120274493;3008;Boomers
Lithuania;1997;female;25-34 years;31;266372;;10120274493;3008;Generation X
Lithuania;1997;female;15-24 years;17;247246;;10120274493;3008;Generation X
Lithuania;1997;female;5-14 years;4;268373;;10120274493;3008;Millenials
Lithuania;1997;male;5-14 years;3;279223;;10120274493;3008;Millenials
Lithuania;1998;male;35-54 years;557;442825;;11240360898;3354;Boomers
Lithuania;1998;male;55-74 years;345;278617;;11240360898;3354;Silent
Lithuania;1998;male;75+ years;47;49012;;11240360898;3354;G.I. Generation
Lithuania;1998;male;25-34 years;222;265304;;11240360898;3354;Generation X
Lithuania;1998;male;15-24 years;112;250687;;11240360898;3354;Generation X
Lithuania;1998;female;75+ years;40;117165;;11240360898;3354;G.I. Generation
Lithuania;1998;female;35-54 years;107;486222;;11240360898;3354;Boomers
Lithuania;1998;female;55-74 years;80;412652;;11240360898;3354;Silent
Lithuania;1998;female;15-24 years;22;244923;;11240360898;3354;Generation X
Lithuania;1998;female;25-34 years;18;261722;;11240360898;3354;Generation X
Lithuania;1998;male;5-14 years;2;276408;;11240360898;3354;Millenials
Lithuania;1998;female;5-14 years;1;265436;;11240360898;3354;Millenials
Lithuania;1999;male;35-54 years;592;446764;;10972878636;3292;Boomers
Lithuania;1999;male;55-74 years;284;277228;;10972878636;3292;Silent
Lithuania;1999;male;75+ years;48;50173;;10972878636;3292;G.I. Generation
Lithuania;1999;male;25-34 years;224;257244;;10972878636;3292;Generation X
Lithuania;1999;male;15-24 years;129;251394;;10972878636;3292;Generation X
Lithuania;1999;female;75+ years;37;121573;;10972878636;3292;G.I. Generation
Lithuania;1999;female;55-74 years;84;409039;;10972878636;3292;Silent
Lithuania;1999;female;35-54 years;97;489403;;10972878636;3292;Boomers
Lithuania;1999;female;15-24 years;24;244706;;10972878636;3292;Generation X
Lithuania;1999;female;25-34 years;22;256587;;10972878636;3292;Generation X
Lithuania;1999;male;5-14 years;8;270111;;10972878636;3292;Millenials
Lithuania;1999;female;5-14 years;1;259230;;10972878636;3292;Millenials
Lithuania;2000;male;35-54 years;595;451103;0.754;11539211480;3481;Boomers
Lithuania;2000;male;55-74 years;324;276055;0.754;11539211480;3481;Silent
Lithuania;2000;male;25-34 years;221;249865;0.754;11539211480;3481;Generation X
Lithuania;2000;male;75+ years;40;50557;0.754;11539211480;3481;G.I. Generation
Lithuania;2000;male;15-24 years;131;252489;0.754;11539211480;3481;Generation X
Lithuania;2000;female;75+ years;36;124608;0.754;11539211480;3481;G.I. Generation
Lithuania;2000;female;55-74 years;101;405061;0.754;11539211480;3481;Silent
Lithuania;2000;female;35-54 years;121;493992;0.754;11539211480;3481;Boomers
Lithuania;2000;female;25-34 years;31;252324;0.754;11539211480;3481;Generation X
Lithuania;2000;female;15-24 years;25;245035;0.754;11539211480;3481;Generation X
Lithuania;2000;male;5-14 years;6;262637;0.754;11539211480;3481;Millenials
Lithuania;2000;female;5-14 years;0;251399;0.754;11539211480;3481;Millenials
Lithuania;2001;male;35-54 years;559;453841;;12252498921;3719;Boomers
Lithuania;2001;male;55-74 years;322;276422;;12252498921;3719;Silent
Lithuania;2001;male;75+ years;57;51713;;12252498921;3719;Silent
Lithuania;2001;male;25-34 years;190;243174;;12252498921;3719;Generation X
Lithuania;2001;male;15-24 years;119;253439;;12252498921;3719;Millenials
Lithuania;2001;female;75+ years;40;128791;;12252498921;3719;Silent
Lithuania;2001;female;35-54 years;113;496684;;12252498921;3719;Boomers
Lithuania;2001;female;55-74 years;87;402028;;12252498921;3719;Silent
Lithuania;2001;female;25-34 years;19;247712;;12252498921;3719;Generation X
Lithuania;2001;female;15-24 years;18;245848;;12252498921;3719;Millenials
Lithuania;2001;male;5-14 years;8;252622;;12252498921;3719;Millenials
Lithuania;2001;female;5-14 years;1;241864;;12252498921;3719;Millenials
Lithuania;2002;male;35-54 years;613;456468;;14278357284;4360;Boomers
Lithuania;2002;male;55-74 years;285;275961;;14278357284;4360;Silent
Lithuania;2002;male;75+ years;47;54325;;14278357284;4360;Silent
Lithuania;2002;male;25-34 years;204;237814;;14278357284;4360;Generation X
Lithuania;2002;male;15-24 years;156;255044;;14278357284;4360;Millenials
Lithuania;2002;female;75+ years;39;135785;;14278357284;4360;Silent
Lithuania;2002;female;55-74 years;85;399066;;14278357284;4360;Silent
Lithuania;2002;female;35-54 years;74;498421;;14278357284;4360;Boomers
Lithuania;2002;female;25-34 years;28;242244;;14278357284;4360;Generation X
Lithuania;2002;female;15-24 years;15;247514;;14278357284;4360;Millenials
Lithuania;2002;male;5-14 years;4;240849;;14278357284;4360;Millenials
Lithuania;2002;female;5-14 years;1;230997;;14278357284;4360;Millenials
Lithuania;2003;male;35-54 years;529;458658;;18802576988;5778;Boomers
Lithuania;2003;male;55-74 years;288;274066;;18802576988;5778;Silent
Lithuania;2003;male;75+ years;53;57169;;18802576988;5778;Silent
Lithuania;2003;male;25-34 years;205;233362;;18802576988;5778;Generation X
Lithuania;2003;male;15-24 years;122;255707;;18802576988;5778;Millenials
Lithuania;2003;female;75+ years;36;143383;;18802576988;5778;Silent
Lithuania;2003;female;35-54 years;111;499080;;18802576988;5778;Boomers
Lithuania;2003;female;55-74 years;72;396850;;18802576988;5778;Silent
Lithuania;2003;female;25-34 years;24;237053;;18802576988;5778;Generation X
Lithuania;2003;female;15-24 years;11;247710;;18802576988;5778;Millenials
Lithuania;2003;female;5-14 years;2;220424;;18802576988;5778;Millenials
Lithuania;2003;male;5-14 years;2;230665;;18802576988;5778;Millenials
Lithuania;2004;male;35-54 years;491;457735;;22649930576;7028;Boomers
Lithuania;2004;male;55-74 years;271;272871;;22649930576;7028;Silent
Lithuania;2004;male;25-34 years;193;227897;;22649930576;7028;Generation X
Lithuania;2004;male;75+ years;48;60017;;22649930576;7028;Silent
Lithuania;2004;male;15-24 years;115;254022;;22649930576;7028;Millenials
Lithuania;2004;female;75+ years;41;150000;;22649930576;7028;Silent
Lithuania;2004;female;35-54 years;98;496461;;22649930576;7028;Boomers
Lithuania;2004;female;55-74 years;73;395331;;22649930576;7028;Silent
Lithuania;2004;female;25-34 years;24;231241;;22649930576;7028;Generation X
Lithuania;2004;female;15-24 years;19;245226;;22649930576;7028;Millenials
Lithuania;2004;male;5-14 years;6;221380;;22649930576;7028;Millenials
Lithuania;2004;female;5-14 years;1;210788;;22649930576;7028;Millenials
Lithuania;2005;male;55-74 years;289;271641;0.806;26125575942;8229;Silent
Lithuania;2005;male;35-54 years;469;453800;0.806;26125575942;8229;Boomers
Lithuania;2005;male;75+ years;52;62849;0.806;26125575942;8229;Silent
Lithuania;2005;male;25-34 years;172;221170;0.806;26125575942;8229;Generation X
Lithuania;2005;male;15-24 years;100;249053;0.806;26125575942;8229;Millenials
Lithuania;2005;female;75+ years;34;154994;0.806;26125575942;8229;Silent
Lithuania;2005;female;55-74 years;86;393282;0.806;26125575942;8229;Silent
Lithuania;2005;female;35-54 years;84;492082;0.806;26125575942;8229;Boomers
Lithuania;2005;female;25-34 years;19;223982;0.806;26125575942;8229;Generation X
Lithuania;2005;female;15-24 years;11;240386;0.806;26125575942;8229;Millenials
Lithuania;2005;male;5-14 years;2;211022;0.806;26125575942;8229;Millenials
Lithuania;2005;female;5-14 years;1;200467;0.806;26125575942;8229;Millenials
Lithuania;2006;male;55-74 years;238;269578;;30216060233;9667;Silent
Lithuania;2006;male;35-54 years;366;450132;;30216060233;9667;Boomers
Lithuania;2006;male;75+ years;51;65428;;30216060233;9667;Silent
Lithuania;2006;male;25-34 years;96;214726;;30216060233;9667;Generation X
Lithuania;2006;male;15-24 years;97;244528;;30216060233;9667;Millenials
